dataid,prediction
28967,1992.21185448
28968,2011.75841484
28969,2003.84525371
28970,2004.16519989
28971,2010.03962034
28972,2003.4057372
28973,2006.747551
28974,2004.28226757
28975,2003.79678464
28976,2001.61611038
28977,2003.92326007
28978,1998.71490014
28979,2001.40642741
28980,2004.20362901
28981,2004.49990858
28982,2005.69816973
28983,2005.88252147
28984,2005.41097126
28985,2006.78310523
28986,2006.66223507
28987,2015.43957299
28988,2004.76663282
28989,2006.03681028
28990,2007.79047169
28991,2007.39602277
28992,1999.26841192
28993,2007.43182308
28994,2007.72357277
28995,2005.63491934
28996,2007.57224777
28997,2000.54173517
28998,2001.88668348
28999,1999.92225946
29000,2001.42020603
29001,2005.77872058
29002,2002.36394611
29003,2000.19838973
29004,2006.60601098
29005,2004.25615602
29006,2003.63347034
29007,2000.98685107
29008,1999.80158785
29009,1998.23547717
29010,2002.69112791
29011,1999.92382529
29012,2001.46826405
29013,1999.19406255
29014,1999.99853355
29015,2001.59787299
29016,1997.90277804
29017,1988.68701071
29018,1991.46824143
29019,1990.18861076
29020,1989.96566997
29021,1992.76487863
29022,1992.68159893
29023,1997.25333542
29024,1998.66768258
29025,1995.37492381
29026,1993.15866244
29027,1994.89476371
29028,1995.95843617
29029,1997.20397733
29030,1996.2794028
29031,1996.27038662
29032,1990.49003847
29033,1996.02952307
29034,1997.96130339
29035,1995.52955701
29036,1995.27033613
29037,1998.41694417
29038,1996.32050734
29039,1996.7656045
29040,2000.20264376
29041,1996.51018833
29042,1988.9124927
29043,1988.05764808
29044,1986.45257428
29045,1983.59559463
29046,1988.3095626
29047,1988.35879918
29048,1986.56999108
29049,1987.61637406
29050,1988.98714272
29051,1989.34171087
29052,1982.88043703
29053,1987.58673971
29054,1987.08074984
29055,1997.91135947
29056,1996.05728481
29057,1994.7976615
29058,1994.64487246
29059,1998.40199876
29060,1994.92205146
29061,1992.42706787
29062,1997.3172142
29063,1995.93608512
29064,1996.86875434
29065,1993.85238179
29066,1999.96785863
29067,1997.7383739
29068,1993.25286757
29069,1999.48429507
29070,1999.58786816
29071,1997.48385234
29072,2000.16346372
29073,1998.32946386
29074,1991.61690239
29075,2004.82917158
29076,1995.5998666
29077,1996.89234233
29078,2000.11221506
29079,1987.09675328
29080,1990.08604797
29081,2004.69694872
29082,1989.7303109
29083,1986.80077397
29084,1986.38409022
29085,1987.54267581
29086,1987.86865854
29087,1989.15505956
29088,1988.3549367
29089,1986.12791789
29090,1984.23499706
29091,1998.14392601
29092,1986.16007256
29093,1985.68049128
29094,1988.36114553
29095,1989.35061111
29096,1992.69845311
29097,1985.98438802
29098,1989.39763189
29099,1988.19557312
29100,1984.30534335
29101,1990.73014161
29102,2002.19427198
29103,1994.67653825
29104,2004.91680727
29105,2002.75856529
29106,2004.6603601
29107,2001.22516256
29108,2002.24778043
29109,2008.02041879
29110,2013.58810666
29111,2006.95505226
29112,2000.53411518
29113,2004.25676826
29114,2005.81141066
29115,2007.73904838
29116,2000.60708145
29117,2002.7176774
29118,2003.33576809
29119,2002.08137003
29120,2006.25064178
29121,2003.21329697
29122,2004.53008338
29123,2000.02906641
29124,2000.65841133
29125,1997.70759677
29126,1995.20217917
29127,2005.37228877
29128,1999.35226757
29129,1999.68990483
29130,2004.53577856
29131,2004.3384265
29132,2003.41212393
29133,2006.49764272
29134,2003.83184971
29135,2005.47360355
29136,2000.9968763
29137,2004.89638883
29138,2007.57161441
29139,2004.61118502
29140,2000.7699427
29141,2005.42134249
29142,2006.72186664
29143,2005.61797568
29144,2007.89169766
29145,2008.66292461
29146,2003.86866965
29147,2003.08842627
29148,2004.0387882
29149,2006.1471298
29150,2007.36509373
29151,2002.82259731
29152,2004.38744346
29153,2001.42341498
29154,2004.25072132
29155,2003.37166132
29156,1996.33135273
29157,2001.67761193
29158,2000.17531924
29159,1995.96691137
29160,1995.36531415
29161,2008.58228984
29162,2005.82674795
29163,2001.8782401
29164,2001.50439819
29165,2004.10598025
29166,2004.14976056
29167,2002.88790855
29168,2004.47399048
29169,1999.34607588
29170,2003.73037774
29171,2002.31550673
29172,1997.37894946
29173,2000.57365478
29174,2007.80979809
29175,1997.79659393
29176,2001.18132706
29177,2003.2562169
29178,2001.65563568
29179,2001.07204787
29180,2000.74783537
29181,2002.50035392
29182,2000.89503842
29183,1999.18212109
29184,2001.03066242
29185,2002.54154938
29186,1988.82246424
29187,1997.04403588
29188,1999.1715614
29189,2001.08794544
29190,2001.73609889
29191,1997.56505347
29192,2001.91827047
29193,1998.41190945
29194,2004.11947229
29195,2004.14647411
29196,2001.62528029
29197,2002.85062314
29198,1999.50825718
29199,2000.3520121
29200,1995.80680218
29201,1993.59787472
29202,2006.34620525
29203,2001.80414588
29204,2002.06647077
29205,2000.0502657
29206,2000.52328965
29207,2001.94690247
29208,2003.01975687
29209,1994.83922521
29210,1992.4810642
29211,2000.30003706
29212,2003.20433949
29213,1998.32157325
29214,1994.11391242
29215,1996.12071829
29216,1997.63195214
29217,1991.61453238
29218,1992.83875926
29219,1997.57792776
29220,1997.62267239
29221,1997.91011832
29222,1997.83637487
29223,1995.10672549
29224,2000.2974252
29225,1998.14195488
29226,1995.49024736
29227,1995.15787336
29228,1999.36389055
29229,1992.42643322
29230,1994.78691131
29231,1995.04384222
29232,1997.74925647
29233,1998.09493693
29234,1995.24826727
29235,1998.82722631
29236,1995.56305379
29237,1995.00867821
29238,1994.72359876
29239,1997.33233219
29240,1995.38060588
29241,1994.90363291
29242,1990.36126804
29243,1997.31175118
29244,1998.46501591
29245,1997.17160706
29246,1989.17013527
29247,1993.73323665
29248,2003.03703125
29249,2007.31018559
29250,2001.88372655
29251,2007.69917499
29252,2004.39030536
29253,1999.72784384
29254,1999.36238329
29255,2007.63249632
29256,2001.79676857
29257,2000.9879425
29258,2004.00495903
29259,2004.56356375
29260,2004.81053802
29261,2007.73081509
29262,1999.46331148
29263,1993.30822196
29264,1999.90852506
29265,2001.0705734
29266,1992.42235883
29267,1994.53387785
29268,1996.58209899
29269,1996.1135132
29270,1998.09457068
29271,1994.58080259
29272,1996.93361378
29273,2002.60131788
29274,2003.5029919
29275,2006.57471498
29276,2000.69788087
29277,2007.30208655
29278,2002.97929716
29279,2001.41111367
29280,2002.45841684
29281,2003.49455931
29282,2002.25395995
29283,1999.60267476
29284,2004.04899586
29285,2006.63203173
29286,2005.34670032
29287,1997.28555313
29288,1998.31273435
29289,1996.91359266
29290,1996.59190177
29291,2001.07531273
29292,2003.05586894
29293,1997.6952745
29294,1999.89951493
29295,1993.12452718
29296,1998.28373407
29297,2004.63889074
29298,1996.64780142
29299,1998.25158431
29300,1997.33395238
29301,2004.4108436
29302,1999.03539054
29303,2001.10644962
29304,1995.10354166
29305,1993.09840246
29306,1995.54699948
29307,2000.9120997
29308,1995.60323549
29309,2002.36557727
29310,1993.10779168
29311,1995.4745609
29312,2002.33864186
29313,1994.50374813
29314,2005.75383408
29315,2000.71468854
29316,1996.7493864
29317,1998.15987579
29318,2003.27066566
29319,2001.12416562
29320,2000.35003076
29321,1998.78334411
29322,1999.91257812
29323,1999.93265994
29324,2001.03390523
29325,2001.81433066
29326,2000.2975097
29327,2001.49505615
29328,1999.13918537
29329,1993.53961499
29330,1995.03823546
29331,1992.87720016
29332,1988.92920409
29333,2004.5838791
29334,2002.62808809
29335,2002.58857358
29336,2005.15801512
29337,2003.2652521
29338,1999.51304787
29339,2005.53334887
29340,2004.60805742
29341,1991.08556711
29342,1998.55473912
29343,1998.86561583
29344,1991.20449934
29345,1994.04754216
29346,1989.84599677
29347,1998.30748556
29348,1996.97386974
29349,1995.26290226
29350,1990.44371331
29351,1992.7905414
29352,1996.25501535
29353,2002.14690435
29354,2011.05157703
29355,2010.2343507
29356,2008.45449112
29357,2004.72672266
29358,1995.14451201
29359,1991.21568003
29360,1998.41871634
29361,1995.3623062
29362,1998.89066369
29363,2001.11307413
29364,1998.26240289
29365,2003.33476355
29366,2000.15776999
29367,2004.25619976
29368,2001.28331614
29369,2001.33500938
29370,2000.37651233
29371,2004.56158552
29372,2003.36829542
29373,2002.59765403
29374,2002.00519926
29375,1999.91015708
29376,2000.77914728
29377,2003.87035131
29378,2003.86678052
29379,2001.65726307
29380,1996.95482771
29381,1992.03358302
29382,1998.42705979
29383,2003.0406458
29384,1998.62984915
29385,1997.73805577
29386,1997.5877386
29387,1994.66583997
29388,1993.18260643
29389,1995.91122356
29390,1996.4487747
29391,1996.75260978
29392,1997.81739416
29393,1997.15131484
29394,2004.45082879
29395,2001.87448889
29396,2002.04065158
29397,2004.63328609
29398,2003.03109876
29399,2005.71553747
29400,2001.86316865
29401,2003.10734197
29402,2000.36593942
29403,1998.87502488
29404,1991.02380906
29405,2000.82227217
29406,2001.15252759
29407,2001.96370088
29408,2001.88096422
29409,1994.88911021
29410,2005.87659076
29411,2002.49896331
29412,2002.32974765
29413,2005.47905574
29414,1996.90296908
29415,1999.53686053
29416,2003.45835715
29417,2004.60606249
29418,2003.06113403
29419,2002.43259814
29420,2004.33037823
29421,2004.14096243
29422,2004.98128099
29423,2005.33972855
29424,2001.17730275
29425,2002.94013517
29426,2001.56761924
29427,2001.19528579
29428,2002.96620747
29429,2005.76298873
29430,2000.8319152
29431,1996.84120585
29432,2001.36520195
29433,1999.28423356
29434,1999.7168171
29435,2001.55192145
29436,2000.61339523
29437,2004.01433227
29438,1998.35077302
29439,2000.76069109
29440,2001.93109602
29441,1999.37348721
29442,1998.96887085
29443,1998.78431677
29444,1998.93038912
29445,2000.07349211
29446,1998.57668171
29447,1999.97970399
29448,1995.35353806
29449,1997.27743189
29450,1999.57914808
29451,2002.17561574
29452,1997.83411538
29453,2001.07928899
29454,2000.71478557
29455,1998.57479654
29456,1997.59670585
29457,1999.73207627
29458,1998.360028
29459,1998.62218338
29460,1997.83273558
29461,2004.99926085
29462,2004.05693108
29463,2005.01661544
29464,2005.03216754
29465,2003.91569445
29466,2006.96210177
29467,2006.33696281
29468,2006.15977522
29469,2006.6456596
29470,2007.31477274
29471,2004.74649541
29472,1992.61386206
29473,1998.95363761
29474,1997.72398633
29475,1990.68058784
29476,1992.13460749
29477,1995.51065556
29478,1995.78422485
29479,1992.95181906
29480,1992.32084571
29481,1994.80387671
29482,1993.73293907
29483,1999.29570571
29484,1996.40864193
29485,1992.38480523
29486,1991.58991385
29487,1992.65053328
29488,1996.66383406
29489,1993.54147805
29490,1984.68223942
29491,1993.96344395
29492,1997.77645941
29493,1999.79073439
29494,1991.83968833
29495,1988.72658494
29496,1989.2107916
29497,1990.59470967
29498,1988.78974168
29499,1989.0884007
29500,1996.08526263
29501,1992.10834969
29502,1991.05929396
29503,1984.05981106
29504,1984.05205343
29505,1983.28118285
29506,1996.0346796
29507,1992.05528783
29508,1995.37925294
29509,1999.97668412
29510,1997.01734062
29511,1997.7301323
29512,2000.82133255
29513,2001.48072199
29514,1991.0787441
29515,1994.64358051
29516,1991.81445872
29517,1988.1549489
29518,1991.74316573
29519,1996.77472403
29520,1995.19203765
29521,1999.9172847
29522,1999.42029824
29523,1997.78816504
29524,2001.36167094
29525,1999.8212655
29526,1999.97104351
29527,2000.44746961
29528,1999.38090256
29529,1995.38777303
29530,1992.50488745
29531,1991.85226842
29532,1992.43137956
29533,1991.73762844
29534,1993.4347434
29535,2001.39203843
29536,1992.31010152
29537,1999.04264413
29538,1997.48506666
29539,1998.45397837
29540,1999.54738286
29541,1997.59002099
29542,1989.93895061
29543,1994.87641945
29544,1998.02464845
29545,1995.83120262
29546,1998.46188976
29547,1997.24193229
29548,1994.70973476
29549,1991.0135837
29550,1992.68593827
29551,1997.55967642
29552,1999.66702523
29553,2003.36323649
29554,1995.06323426
29555,1990.27646185
29556,1993.89820459
29557,1987.24781466
29558,1993.01934786
29559,1997.12695411
29560,1990.81413501
29561,1994.39924028
29562,2000.26491196
29563,1998.09442897
29564,1993.80093172
29565,1990.80155307
29566,1996.15767743
29567,1995.06636829
29568,1994.32658554
29569,1994.82979458
29570,1989.95830742
29571,1994.60613469
29572,1996.75457789
29573,1993.95126534
29574,1998.26840653
29575,2002.33019343
29576,2000.39575221
29577,1995.72914861
29578,1997.75486805
29579,1992.43063877
29580,1985.19402242
29581,1997.0749267
29582,1996.33966538
29583,2001.85975932
29584,2003.47978361
29585,2000.94852882
29586,2002.52485519
29587,1999.25026869
29588,2002.05619683
29589,2006.85634733
29590,2006.35633415
29591,2000.58140254
29592,1999.04140969
29593,2000.01194617
29594,2003.38157877
29595,1998.99549284
29596,2002.67427395
29597,1999.07640978
29598,2000.08164175
29599,2001.61680061
29600,2002.81325923
29601,2000.26528568
29602,2002.6937489
29603,2002.83590218
29604,2000.74772052
29605,2001.23941528
29606,1996.95982484
29607,1994.75917022
29608,1999.63477878
29609,1997.4300069
29610,2000.73685171
29611,2002.85554429
29612,1996.13877801
29613,1995.51942642
29614,1992.62824937
29615,1989.53085709
29616,1992.20554409
29617,1992.3175701
29618,1994.2487472
29619,1992.93672918
29620,1994.5912327
29621,1989.2597002
29622,1990.94129045
29623,1992.27117642
29624,1989.98347302
29625,1989.25118274
29626,1995.15842955
29627,1995.10777843
29628,1987.7060228
29629,2002.50012572
29630,1996.98819082
29631,2001.23929737
29632,1998.69956846
29633,1997.45497939
29634,2002.06069654
29635,2001.86010373
29636,2008.33172248
29637,1999.32876559
29638,2004.460208
29639,2001.19204665
29640,2004.29164761
29641,2000.82762768
29642,2005.78768424
29643,2002.8489628
29644,2000.56979669
29645,2003.04544994
29646,2005.46330419
29647,2002.1584583
29648,1999.12610223
29649,1996.03048435
29650,1993.66391417
29651,1999.54626557
29652,1993.37913487
29653,1993.75818507
29654,1995.95834044
29655,1995.47906078
29656,1995.33674075
29657,1995.36568303
29658,1993.68870309
29659,1997.44792712
29660,1998.00915814
29661,1999.03259852
29662,2000.83965881
29663,1995.59789272
29664,1996.5698149
29665,1998.57512782
29666,1999.34017249
29667,1997.81771164
29668,1998.94918908
29669,2003.91611172
29670,2000.38386698
29671,2002.85347949
29672,2003.52945463
29673,2006.70294615
29674,2003.3688617
29675,1998.28044147
29676,2003.40654945
29677,1999.97517439
29678,2004.11196142
29679,2001.61303627
29680,2000.92423977
29681,2002.13525106
29682,2000.11683837
29683,1999.62580682
29684,2000.9141677
29685,2005.81773759
29686,2001.84304028
29687,2004.37805324
29688,1999.32757567
29689,1999.91746593
29690,2005.69103714
29691,2004.04817587
29692,2000.47241895
29693,2007.03085308
29694,2001.46248305
29695,2009.58131908
29696,2001.60568586
29697,2003.06884939
29698,2010.06787756
29699,2003.79655633
29700,2004.04513686
29701,2003.54384804
29702,2006.29298923
29703,2003.24597514
29704,2005.62442738
29705,2002.95390044
29706,2004.14750579
29707,2007.16244864
29708,2007.02577563
29709,2007.5084034
29710,2004.50546342
29711,2007.22437364
29712,2004.53361781
29713,2005.2072593
29714,2003.79497786
29715,2003.28629235
29716,2003.67557984
29717,2002.72955531
29718,2001.39674265
29719,1998.60412515
29720,2009.54300611
29721,2003.68396576
29722,2002.7290403
29723,2004.21372295
29724,1999.37974839
29725,2001.86239968
29726,2002.60836601
29727,2000.31683314
29728,1998.74998974
29729,2002.96134771
29730,2005.75194362
29731,2007.15886633
29732,1997.82515663
29733,2000.82217479
29734,2003.05764221
29735,2004.43696108
29736,2005.42643136
29737,2006.70143169
29738,2004.03558512
29739,2003.63142189
29740,2003.84050971
29741,2002.41757631
29742,2001.96484382
29743,2004.86308546
29744,2007.66311363
29745,2009.63334325
29746,2007.70696154
29747,2003.36218362
29748,2009.03072677
29749,2007.43626043
29750,2000.83062678
29751,1998.491273
29752,1994.74765894
29753,2001.99966911
29754,1999.45736191
29755,1995.43428244
29756,1997.50563728
29757,2001.59048562
29758,1999.64574356
29759,2002.47294426
29760,1998.91428955
29761,2001.78937135
29762,1997.45800984
29763,2003.33592308
29764,2000.10545288
29765,1999.09578329
29766,2004.05967364
29767,1997.23235847
29768,2002.12965298
29769,2000.32027847
29770,2000.6699109
29771,2002.88312903
29772,2003.81968228
29773,1994.59374185
29774,1998.35187818
29775,1998.3558411
29776,2002.8204144
29777,2002.26162953
29778,2004.6333847
29779,1995.40635401
29780,1998.96050577
29781,1996.37245786
29782,1994.24711418
29783,2003.11803043
29784,1998.45577281
29785,1999.60301599
29786,1998.47283699
29787,2000.71393484
29788,1999.91390204
29789,1996.69361089
29790,1998.6315462
29791,1999.15791366
29792,1997.08490402
29793,1995.58643246
29794,1996.33581457
29795,1999.1066991
29796,1996.00549285
29797,2001.13317867
29798,1999.02601959
29799,2005.23210899
29800,1998.21857941
29801,2008.62825991
29802,1998.21442151
29803,2001.41360945
29804,1995.41680244
29805,2013.39765033
29806,1994.54016404
29807,1995.53627604
29808,1998.86008708
29809,1997.24831075
29810,1991.91225807
29811,2002.51406091
29812,2002.09571544
29813,2010.75232554
29814,1987.68283594
29815,1995.39904038
29816,1995.37874487
29817,2004.47739902
29818,1991.18490098
29819,1985.78526177
29820,1994.82679674
29821,2004.82968403
29822,1989.11756221
29823,1986.02252062
29824,1992.04830831
29825,1990.82277556
29826,1996.86211604
29827,1987.35500396
29828,2001.431562
29829,1992.54281888
29830,1991.29649839
29831,1994.3945836
29832,1993.62840377
29833,1989.30873918
29834,2002.25345033
29835,1992.32051742
29836,1989.29539483
29837,2002.95503494
29838,2009.88331075
29839,1989.86737731
29840,1993.53984291
29841,1992.20154067
29842,1994.76209811
29843,1985.67439655
29844,1987.93707271
29845,1993.83208812
29846,1993.80627347
29847,1994.55390736
29848,1992.83742935
29849,1991.25283501
29850,1991.87972489
29851,1993.83151382
29852,1998.23823006
29853,1997.34910895
29854,1999.1749729
29855,2000.33911282
29856,1998.86313461
29857,1996.96515204
29858,1998.94524404
29859,2001.52269241
29860,2000.7158673
29861,2002.62710432
29862,1989.89628153
29863,2004.27495492
29864,1999.50457327
29865,2001.93135549
29866,2001.90188313
29867,1999.4503828
29868,2003.7710061
29869,1995.0452095
29870,1995.52076527
29871,1992.58060869
29872,2000.36372488
29873,1994.39943391
29874,1986.96406686
29875,2002.23106728
29876,2001.16546003
29877,2005.33513765
29878,1999.7402405
29879,1996.20531405
29880,1995.85756831
29881,1995.40956796
29882,1996.52490502
29883,1998.76833249
29884,1994.27243825
29885,1996.49927993
29886,2003.64022832
29887,1999.20294251
29888,1996.27419037
29889,1999.26907111
29890,1998.843426
29891,1995.27130644
29892,1991.75827083
29893,2002.43179008
29894,2003.45371434
29895,2002.96110837
29896,2005.46023436
29897,2001.12862143
29898,2003.4702002
29899,1999.84148517
29900,2000.86939539
29901,2000.41709917
29902,2001.73185071
29903,2001.24534407
29904,1994.50227119
29905,1999.86088247
29906,1995.7540512
29907,1994.00441527
29908,1996.96484435
29909,1996.21926726
29910,1998.03923858
29911,1997.0437736
29912,2002.88107247
29913,2003.79852429
29914,2003.28739222
29915,2004.6980612
29916,2001.08277728
29917,2001.06589731
29918,2000.50194091
29919,2000.74641391
29920,1996.10163165
29921,1997.66873476
29922,1997.3010297
29923,1997.59440499
29924,1997.1962881
29925,1999.48696364
29926,1995.70763551
29927,2001.476835
29928,1999.48389226
29929,2001.6524748
29930,1997.01456402
29931,1999.31633792
29932,2001.51278626
29933,1997.49922921
29934,2001.10506885
29935,2005.43118187
29936,2010.69395894
29937,2003.09834108
29938,1999.90754839
29939,2000.68818528
29940,2002.16239231
29941,2004.36354319
29942,1999.31775784
29943,1997.68848952
29944,1998.34299619
29945,1999.95826381
29946,1998.28307513
29947,1999.97650495
29948,1997.72057077
29949,1998.61446901
29950,2000.88092815
29951,1997.74888631
29952,2000.61893116
29953,1997.97929481
29954,2006.41710794
29955,2008.21380972
29956,2005.53542663
29957,2007.07382997
29958,2001.48417422
29959,2006.37740374
29960,1995.89854969
29961,1991.20583547
29962,1995.13075515
29963,1993.60818015
29964,1991.55500662
29965,1995.72525391
29966,1991.37546783
29967,1994.23356205
29968,1994.15469955
29969,1993.91582926
29970,1992.50244283
29971,1996.08048919
29972,1997.02359448
29973,1994.16462065
29974,1992.42881963
29975,1990.52287197
29976,1992.2212016
29977,1991.29384484
29978,1991.57655563
29979,1989.91406215
29980,1991.7782835
29981,1989.96187506
29982,1992.63887407
29983,1992.93079619
29984,1987.38247004
29985,1996.73301442
29986,1997.36212422
29987,1998.64766531
29988,1999.38335093
29989,1993.79916767
29990,1994.16276599
29991,1999.1066467
29992,1998.92736479
29993,1999.72176535
29994,1991.78342462
29995,1994.70985155
29996,1995.47110275
29997,1995.60552569
29998,1993.78844932
29999,1992.67912443
30000,1998.28899834
30001,1999.08574519
30002,1998.26865143
30003,1994.10589183
30004,1998.32390829
30005,1995.01718758
30006,1997.91908611
30007,1999.34823514
30008,2001.71139658
30009,1991.3400744
30010,1993.27819909
30011,1996.67380625
30012,2003.28413907
30013,1999.90922714
30014,2005.41829313
30015,2002.49396456
30016,2006.34548691
30017,2004.69126181
30018,2004.98203915
30019,2006.29937189
30020,2002.50285779
30021,2004.35763235
30022,2007.38212318
30023,2003.14416475
30024,2003.98281933
30025,2000.36832299
30026,1998.01363333
30027,1996.07513535
30028,2001.00669546
30029,1999.99918742
30030,2003.53841028
30031,2004.00603592
30032,2001.70200569
30033,2001.86544837
30034,1996.12922258
30035,2000.52284358
30036,1999.33003973
30037,1991.95020556
30038,1996.6518493
30039,1996.39525999
30040,1994.57001132
30041,1997.3013821
30042,1991.52940273
30043,1994.21058022
30044,1992.88328021
30045,1996.29234529
30046,1994.60060846
30047,1995.35087915
30048,1992.51589662
30049,1990.78984068
30050,1994.51696791
30051,1997.75824414
30052,1992.9363965
30053,1987.44642008
30054,1987.94205422
30055,1991.4410647
30056,1985.64922349
30057,1988.98308095
30058,1989.68028767
30059,1989.02429371
30060,1989.49380982
30061,1987.44828853
30062,1989.89199705
30063,1991.20124128
30064,1987.62373386
30065,1990.12869932
30066,1993.12043748
30067,1987.39401164
30068,1991.00084313
30069,1984.43011156
30070,1987.51493558
30071,1989.67668198
30072,1999.26969357
30073,1996.98932902
30074,2000.26661273
30075,1998.66014218
30076,1996.04974127
30077,1990.76545527
30078,1991.53770202
30079,1995.87714449
30080,1995.36117213
30081,1986.6439998
30082,1993.621473
30083,1996.18800575
30084,1997.31497281
30085,1993.14772994
30086,1991.90356931
30087,1989.33665482
30088,1993.99907634
30089,1993.569534
30090,1994.416901
30091,1984.61510895
30092,1984.21531478
30093,1986.87220118
30094,2001.02542224
30095,1995.85691589
30096,1993.06383712
30097,1988.32612324
30098,1994.48801707
30099,2001.40321206
30100,1985.78422326
30101,1988.94652682
30102,1987.89588492
30103,1994.7074426
30104,2000.23550852
30105,1995.46492952
30106,1990.80824035
30107,1992.15752324
30108,1990.70236402
30109,1991.71230511
30110,1991.10554855
30111,1990.17320123
30112,1992.70277327
30113,1995.66926844
30114,1994.43423197
30115,1987.43546748
30116,1987.90624232
30117,1991.8846626
30118,1990.30860692
30119,1987.89776554
30120,1991.74600853
30121,1992.55121958
30122,1998.80160232
30123,1989.97371739
30124,1993.3036309
30125,1989.25444439
30126,1987.38866025
30127,1991.79929035
30128,1986.74147176
30129,1993.87206485
30130,1990.94801077
30131,1985.78144014
30132,1984.94896472
30133,1994.19568141
30134,1989.57030956
30135,1989.15486896
30136,1989.380431
30137,1990.29265866
30138,1989.2693579
30139,1992.76916004
30140,1999.2676969
30141,1991.93058601
30142,1992.83266446
30143,1989.90050807
30144,1989.69659042
30145,1992.71586669
30146,1988.08154604
30147,1993.85899021
30148,1987.78752644
30149,1989.98950512
30150,1989.30694081
30151,1988.26814648
30152,1986.84751249
30153,1984.49399277
30154,1995.39495957
30155,1993.2493996
30156,1995.23143414
30157,1992.86818574
30158,1989.43242636
30159,1993.7444218
30160,1990.7561414
30161,1992.35753297
30162,1985.47032108
30163,1991.20192632
30164,1992.42192808
30165,1995.87961687
30166,1992.30047899
30167,1989.16806548
30168,1993.03883303
30169,1984.96544368
30170,1992.97682708
30171,1991.64557491
30172,1997.55248753
30173,1989.71609333
30174,1990.10813959
30175,1991.72994536
30176,1995.3596325
30177,1986.48522296
30178,1994.55591207
30179,1994.68463063
30180,1987.52406681
30181,1984.73260645
30182,1993.11775134
30183,1999.55204079
30184,1995.74923498
30185,1994.48920317
30186,1993.20680193
30187,2000.71551039
30188,1987.2407013
30189,1994.44816395
30190,1995.07514641
30191,1994.33072994
30192,1986.52773205
30193,1985.59517204
30194,1987.12188413
30195,1994.99266936
30196,1996.88283078
30197,1993.76371255
30198,1995.49617491
30199,1995.94458572
30200,1993.10154566
30201,1989.79606371
30202,1988.53292727
30203,1989.13797636
30204,1989.83230329
30205,2006.29365162
30206,1993.57612244
30207,2007.21331585
30208,2000.90384631
30209,2007.05655679
30210,1997.47870719
30211,1995.55762821
30212,1999.45699363
30213,1998.58083918
30214,1994.21965863
30215,1990.30837717
30216,1988.88340301
30217,1991.13983212
30218,1986.46227174
30219,1987.15615938
30220,1987.24600272
30221,1984.7628467
30222,1993.8120034
30223,1985.88204677
30224,1988.25079694
30225,1991.97383792
30226,1993.72299558
30227,1988.02240572
30228,2000.64136188
30229,1986.51336856
30230,1993.18251248
30231,1990.32681503
30232,1990.02118331
30233,1986.1015159
30234,1997.79339966
30235,1984.34603003
30236,1990.10494613
30237,1995.11730939
30238,1997.29113149
30239,1992.49096267
30240,2000.23747306
30241,1997.28572829
30242,1998.48651433
30243,1994.45544066
30244,1997.90355781
30245,1988.38192219
30246,1988.73582318
30247,1994.16072311
30248,1993.06250713
30249,1992.4656155
30250,1993.42585927
30251,1992.1952454
30252,1992.74363343
30253,1993.54310103
30254,1992.93514281
30255,2000.59277896
30256,1998.45121539
30257,1991.55732362
30258,1991.48424562
30259,1995.92263514
30260,1994.90302135
30261,1991.85733515
30262,1989.95851963
30263,1991.07264138
30264,1994.35068594
30265,1989.32130411
30266,1994.20215607
30267,1994.55179978
30268,1993.85009852
30269,1987.48908833
30270,1994.85329145
30271,1995.87727318
30272,1998.01376991
30273,1999.22579349
30274,2005.02120116
30275,1993.21695025
30276,1991.15986236
30277,1993.63578726
30278,1996.86374141
30279,1993.84790342
30280,1997.07248715
30281,1992.25314579
30282,1999.82828248
30283,1998.64654701
30284,1992.04731027
30285,1997.70623722
30286,1994.90823864
30287,2001.30341759
30288,2005.46518477
30289,2001.95635684
30290,2005.45137207
30291,2002.36813251
30292,1996.86323919
30293,2002.54145664
30294,2003.5206774
30295,1996.86027338
30296,1996.846335
30297,2005.03042686
30298,2005.8472543
30299,2002.18063987
30300,2009.20097315
30301,2002.90356954
30302,2001.67390778
30303,2003.35886307
30304,2000.9279073
30305,1998.45310846
30306,2004.92553708
30307,2007.08073053
30308,2003.58589448
30309,2004.13498792
30310,2005.75660948
30311,2005.62122096
30312,1999.58669792
30313,2003.72045284
30314,1998.71355779
30315,2003.04688955
30316,2001.0870272
30317,2008.09060336
30318,2004.22495642
30319,1999.76646902
30320,1999.81903221
30321,2001.87847689
30322,1998.57246614
30323,1998.53442203
30324,1998.10558859
30325,2003.94163819
30326,1996.72334002
30327,2003.25764175
30328,2000.06893941
30329,1995.32436573
30330,2000.32806158
30331,1998.15120683
30332,1997.56792897
30333,1998.0363975
30334,1999.64503148
30335,1998.48826075
30336,2001.29948478
30337,1995.49778784
30338,1996.94075305
30339,1996.38254462
30340,2001.84487162
30341,2002.40258288
30342,2002.84710711
30343,2000.64284251
30344,2002.38351975
30345,2007.49117515
30346,2002.54530044
30347,2004.08617817
30348,2004.93053803
30349,2000.35748164
30350,2000.51070463
30351,2002.18124155
30352,2004.35528943
30353,2001.77496397
30354,1999.99089995
30355,2002.31934528
30356,1999.28386119
30357,2003.6847429
30358,2003.33460785
30359,2002.71977501
30360,2002.30945902
30361,2005.42780177
30362,2006.98709513
30363,2002.041326
30364,1999.37748705
30365,2001.7489073
30366,2001.78470423
